0.000,0.000
0.010,0.000
0.020,0.000
0.030,0.000
0.040,0.000
0.050,0.000
0.060,0.000
0.070,0.000
0.080,0.000
0.090,0.000
0.100,0.000
0.110,0.000
0.120,0.000
0.130,0.000
0.140,0.000
0.150,0.000
0.160,0.000
0.170,0.000
0.180,0.000
0.190,0.000
0.200,0.000
0.210,0.000
0.220,0.000
0.230,0.000
0.240,0.000
0.250,0.000
0.260,0.000
0.270,0.000
0.280,0.000
0.290,0.000
0.300,0.000
0.310,0.000
0.320,0.000
0.330,0.000
0.340,0.000
0.350,0.000
0.360,0.000
0.370,0.000
0.380,0.000
0.390,0.000
0.400,0.000
0.410,0.000
0.420,0.000
0.430,0.000
0.440,0.000
0.450,0.000
0.460,0.000
0.470,0.000
0.480,0.000
0.490,0.000
0.500,0.000
0.510,0.000
0.520,0.000
0.530,0.000
0.540,0.000
0.550,0.000
0.560,0.000
0.570,0.000
0.580,0.000
0.590,0.000
0.600,0.000
0.610,0.000
0.620,0.000
0.630,0.000
0.640,0.000
0.650,0.000
0.660,0.000
0.670,0.000
0.680,0.000
0.690,0.000
0.700,0.000
0.710,0.000
0.720,0.000
0.730,0.000
0.740,0.000
0.750,0.000
0.760,0.000
0.770,0.000
0.780,0.000
0.790,0.000
0.800,0.000
0.810,0.000
0.820,0.000
0.830,0.000
0.840,0.000
0.850,0.000
0.860,0.000
0.870,0.000
0.880,0.000
0.890,0.000
0.900,0.000
0.910,0.000
0.920,0.000
0.930,0.000
0.940,0.000
0.950,0.000
0.960,0.000
0.970,0.000
0.980,0.000
0.990,0.000
1.000,0.000
1.010,0.000
1.020,0.000
1.030,0.000
1.040,0.000
1.050,0.000
1.060,0.000
1.070,0.000
1.080,0.000
1.090,0.000
1.100,0.000
1.110,0.000
1.120,0.000
1.130,0.000
1.140,0.000
1.150,0.000
1.160,0.000
1.170,0.000
1.180,0.000
1.190,0.000
1.200,0.000
1.210,0.000
1.220,0.000
1.230,0.000
1.240,0.000
1.250,0.000
1.260,0.000
1.270,0.000
1.280,0.000
1.290,0.000
1.300,0.000
1.310,0.000
1.320,0.000
1.330,0.000
1.340,0.000
1.350,0.000
1.360,0.000
1.370,0.000
1.380,0.000
1.390,0.000
1.400,0.000
1.410,0.000
1.420,0.000
1.430,0.000
1.440,0.000
1.450,0.000
1.460,0.000
1.470,0.000
1.480,0.000
1.490,0.000
1.500,0.000
1.510,0.000
1.520,0.000
1.530,0.000
1.540,0.000
1.550,0.000
1.560,0.000
1.570,0.000
1.580,0.000
1.590,0.000
1.600,0.000
1.610,0.000
1.620,0.000
1.630,0.000
1.640,0.000
1.650,0.000
1.660,0.000
1.670,0.000
1.680,0.000
1.690,0.000
1.700,0.000
1.710,0.000
1.720,0.000
1.730,0.000
1.740,0.000
1.750,0.000
1.760,0.000
1.770,0.000
1.780,0.000
1.790,0.000
1.800,0.000
1.810,0.000
1.820,0.000
1.830,0.000
1.840,0.000
1.850,0.000
1.860,0.000
1.870,0.000
1.880,0.000
1.890,0.000
1.900,0.000
1.910,0.000
1.920,0.000
1.930,0.000
1.940,0.000
1.950,0.000
1.960,0.000
1.970,0.000
1.980,0.000
1.990,0.000
2.000,0.000
2.010,14.812
2.020,62.625
2.030,102.937
2.040,136.500
2.050,162.000
2.060,182.812
2.070,199.688
2.080,214.687
2.090,225.938
2.100,237.375
2.110,244.125
2.120,252.000
2.130,257.250
2.140,262.500
2.150,265.875
2.160,270.563
2.170,272.250
2.180,275.625
2.190,276.938
2.200,280.500
2.210,280.500
2.220,282.750
2.230,283.500
2.240,285.562
2.250,285.188
2.260,287.438
2.270,286.687
2.280,288.750
2.290,288.187
2.300,289.500
2.310,289.312
2.320,290.437
2.330,289.875
2.340,290.625
2.350,289.875
2.360,291.938
2.370,290.437
2.380,291.562
2.390,290.250
2.400,291.750
2.410,291.000
2.420,292.125
2.430,290.813
2.440,291.375
2.450,290.625
2.460,291.938
2.470,291.000
2.480,291.938
2.490,291.000
2.500,292.500
2.510,291.750
2.520,293.063
2.530,291.187
2.540,292.875
2.550,292.125
2.560,293.437
2.570,291.750
2.580,293.063
2.590,292.500
2.600,293.063
2.610,292.500
2.620,293.063
2.630,292.687
2.640,293.813
2.650,292.687
2.660,293.250
2.670,292.875
2.680,294.000
2.690,293.063
2.700,293.625
2.710,292.687
2.720,293.625
2.730,293.250
2.740,294.188
2.750,291.938
2.760,293.063
2.770,292.875
2.780,294.375
2.790,292.125
2.800,293.625
2.810,292.312
2.820,293.625
2.830,293.063
2.840,293.250
2.850,292.125
2.860,293.250
2.870,292.875
2.880,293.625
2.890,292.125
2.900,294.188
2.910,292.312
2.920,293.813
2.930,293.250
2.940,293.062
2.950,292.875
2.960,294.375
2.970,292.500
2.980,293.813
2.990,292.312
3.000,294.187
3.010,293.437
3.020,293.625
3.030,293.250
3.040,294.000
3.050,293.250
3.060,293.813
3.070,293.250
3.080,294.000
3.090,293.062
3.100,294.188
3.110,292.687
3.120,293.813
3.130,292.500
3.140,294.000
3.150,292.687
3.160,293.813
3.170,293.063
3.180,293.437
3.190,293.062
3.200,295.687
3.210,291.750
3.220,293.813
3.230,293.625
3.240,294.188
3.250,293.250
3.260,294.938
3.270,292.688
3.280,294.562
3.290,293.812
3.300,294.188
3.310,293.437
3.320,294.750
3.330,293.625
3.340,294.937
3.350,293.063
3.360,294.750
3.370,293.625
3.380,294.750
3.390,293.437
3.400,294.375
3.410,293.437
3.420,294.750
3.430,294.000
3.440,293.813
3.450,293.063
3.460,294.375
3.470,293.250
3.480,294.375
3.490,292.500
3.500,293.813
3.510,293.625
3.520,294.187
3.530,293.063
3.540,294.187
3.550,293.625
3.560,294.938
3.570,293.062
3.580,294.375
3.590,293.438
3.600,294.750
3.610,293.813
3.620,294.562
3.630,293.250
3.640,294.563
3.650,294.187
3.660,294.938
3.670,294.000
3.680,294.188
3.690,293.812
3.700,295.687
3.710,293.813
3.720,294.375
3.730,294.188
3.740,296.063
3.750,294.188
3.760,294.750
3.770,293.625
3.780,294.375
3.790,294.000
3.800,295.125
3.810,293.250
3.820,294.750
3.830,293.625
3.840,294.750
3.850,293.250
3.860,294.000
3.870,293.250
3.880,293.813
3.890,293.625
3.900,293.813
3.910,292.687
3.920,294.000
3.930,293.063
3.940,294.750
3.950,293.062
3.960,293.813
3.970,293.625
3.980,294.375
3.990,293.437
4.000,294.375
4.010,293.625
4.020,294.375
4.030,293.813
4.040,294.375
4.050,293.625
4.060,295.125
4.070,293.813
4.080,294.938
4.090,294.000
4.100,294.750
4.110,294.000
4.120,295.125
4.130,293.813
4.140,295.125
4.150,293.625
4.160,295.312
4.170,293.625
4.180,294.375
4.190,293.250
4.200,295.313
4.210,293.250
4.220,294.563
4.230,293.437
4.240,294.187
4.250,293.625
4.260,294.937
4.270,293.437
4.280,293.813
4.290,293.250
4.300,294.937
4.310,293.437
4.320,294.563
4.330,293.437
4.340,294.750
4.350,294.187
4.360,295.125
4.370,293.437
4.380,294.563
4.390,294.000
4.400,294.375
4.410,293.813
4.420,294.375
4.430,293.625
4.440,295.125
4.450,293.813
4.460,294.750
4.470,293.625
4.480,295.125
4.490,294.187
4.500,294.750
4.510,293.437
4.520,294.375
4.530,293.437
4.540,294.563
4.550,293.437
4.560,294.562
4.570,293.625
4.580,294.750
4.590,293.062
4.600,294.188
4.610,293.250
4.620,294.563
4.630,293.625
4.640,294.375
4.650,293.437
4.660,294.750
4.670,294.000
4.680,294.750
4.690,293.625
4.700,297.188
4.710,292.687
4.720,294.188
4.730,293.437
4.740,294.375
4.750,293.437
4.760,294.750
4.770,294.000
4.780,294.750
4.790,293.062
4.800,295.125
4.810,292.875
4.820,294.375
4.830,293.250
4.840,294.187
4.850,293.437
4.860,294.188
4.870,293.813
4.880,293.813
4.890,292.687
4.900,294.000
4.910,292.875
4.920,293.813
4.930,292.313
4.940,294.000
4.950,292.875
4.960,294.187
4.970,293.063
4.980,293.625
4.990,293.062
5.000,294.188
