SWV ITM Data Console - ITM Port: 0
timestamp, output_voltage, angular_velocity 
0.000000, 0.000000, 0.000000
0.010000, 1.000000, -1.767146
0.020000, 1.000000, -3.926991
0.030000, 1.000000, -5.694137
0.040000, 1.000000, -7.068583
0.050000, 1.000000, -8.050331
0.060000, 1.000000, -8.835729
0.070000, 1.000000, -9.424778
0.080000, 1.000000, -9.817477
0.090000, 1.000000, -10.406526
0.100000, 1.000000, -10.799225
0.110000, 1.000000, -10.995574
0.120000, 1.000000, -11.191924
0.130000, 1.000000, -11.584623
0.140000, 1.000000, -11.584623
0.150000, 1.000000, -11.780972
0.160000, 1.000000, -11.977322
0.170000, 1.000000, -11.977322
0.180000, 1.000000, -11.977322
0.190000, 1.000000, -12.173672
0.200000, 1.000000, -12.173672
0.210000, 1.000000, -12.173672
0.220000, 1.000000, -12.173672
0.230000, 1.000000, -12.370021
0.240000, 1.000000, -12.173672
0.250000, 1.000000, -12.173672
0.260000, 1.000000, -12.370021
0.270000, 1.000000, -12.370021
0.280000, 1.000000, -12.370021
0.290000, 1.000000, -12.762720
0.300000, 1.000000, -12.370021
0.310000, 1.000000, -12.566371
0.320000, 1.000000, -12.566371
0.330000, 1.000000, -12.370021
0.340000, 1.000000, -12.370021
0.350000, 1.000000, -12.566371
0.360000, 1.000000, -12.566371
0.370000, 1.000000, -12.566371
0.380000, 1.000000, -12.762720
0.390000, 1.000000, -12.566371
0.400000, 1.000000, -12.566371
0.410000, 1.000000, -12.762720
0.420000, 1.000000, -12.566371
0.430000, 1.000000, -12.566371
0.440000, 1.000000, -12.762720
0.450000, 1.000000, -12.762720
0.460000, 1.000000, -12.566371
0.470000, 1.000000, -12.566371
0.480000, 1.000000, -12.566371
0.490000, 1.000000, -12.566371
0.500000, 1.000000, -12.566371
0.510000, 1.000000, -10.799225
0.520000, 1.000000, -5.694137
0.530000, 1.000000, -1.178097
0.540000, 1.000000, 2.159845
0.550000, 1.000000, 4.123340
0.560000, 1.000000, 5.890486
0.570000, 1.000000, 7.461283
0.580000, 1.000000, 8.639380
0.590000, 1.000000, 9.621128
0.600000, 1.000000, 10.406526
0.610000, 1.000000, 10.799225
0.620000, 1.000000, 11.388273
0.630000, 1.000000, 11.780972
0.640000, 1.000000, 11.977322
0.650000, 1.000000, 12.370021
0.660000, 1.000000, 12.566371
0.670000, 1.000000, 12.762720
0.680000, 1.000000, 12.762720
0.690000, 1.000000, 13.155419
0.700000, 1.000000, 13.155419
0.710000, 1.000000, 13.155419
0.720000, 1.000000, 13.155419
0.730000, 1.000000, 13.351769
0.740000, 0.814058, 13.351769
0.750000, 0.733736, 12.762720
0.760000, 0.620324, 12.566371
0.770000, 0.656689, 11.780972
0.780000, 0.665055, 11.388273
0.790000, 0.707369, 10.995574
0.800000, 0.785326, 10.602875
0.810000, 0.813220, 10.602875
0.820000, 0.844509, 10.602875
0.830000, 0.869009, 10.602875
0.840000, 0.890114, 10.602875
0.850000, 0.869215, 10.799225
0.860000, 0.836435, 10.995574
0.870000, 0.835475, 10.995574
0.880000, 0.836212, 10.995574
0.890000, 0.833555, 10.995574
0.900000, 0.830898, 10.995574
0.910000, 0.863456, 10.799225
0.920000, 0.830675, 10.995574
0.930000, 0.829716, 10.995574
0.940000, 0.862273, 10.799225
0.950000, 0.864708, 10.799225
0.960000, 0.831928, 10.995574
0.970000, 0.829271, 10.995574
0.980000, 0.830008, 10.995574
0.990000, 0.832443, 10.995574
1.000000, 0.829785, 10.995574
1.010000, 0.204962, 8.835729
1.020000, 0.043537, 6.675884
1.030000, 0.133180, 5.301438
1.040000, 0.210201, 4.908739
1.050000, 0.358081, 4.319690
1.060000, 0.429170, 4.319690
1.070000, 0.510442, 4.319690
1.080000, 0.584926, 4.319690
1.090000, 0.570309, 4.712389
1.100000, 0.567144, 4.908739
1.110000, 0.547006, 5.105088
1.120000, 0.511592, 5.301438
1.130000, 0.502907, 5.301438
1.140000, 0.494222, 5.301438
1.150000, 0.490628, 5.301438
1.160000, 0.527342, 5.105088
1.170000, 0.533933, 5.105088
1.180000, 0.503611, 5.301438
1.190000, 0.503413, 5.301438
1.200000, 0.494727, 5.301438
1.210000, 0.487739, 5.301438
1.220000, 0.487541, 5.301438
1.230000, 0.524255, 5.105088
1.240000, 0.532543, 5.105088
1.250000, 0.537436, 5.105088
1.260000, 0.505417, 5.301438
1.270000, 0.466608, 5.497787
1.280000, 0.493138, 5.301438
1.290000, 0.487848, 5.301438
1.300000, 0.484255, 5.301438
1.310000, 0.524363, 5.105088
1.320000, 0.530954, 5.105088
1.330000, 0.537544, 5.105088
1.340000, 0.502131, 5.301438
1.350000, 0.495143, 5.301438
1.360000, 0.488155, 5.301438
1.370000, 0.482864, 5.301438
1.380000, 0.519578, 5.105088
1.390000, 0.527866, 5.105088
1.400000, 0.534457, 5.105088
1.410000, 0.504135, 5.301438
1.420000, 0.500542, 5.301438
1.430000, 0.493554, 5.301438
1.440000, 0.486566, 5.301438
1.450000, 0.484670, 5.301438
1.460000, 0.524778, 5.105088
1.470000, 0.497851, 5.301438
1.480000, 0.504442, 5.301438
1.490000, 0.505941, 5.301438
1.500000, 0.498953, 5.301438
1.510000, 1.000000, 2.356194
1.520000, 1.000000, -1.570796
1.530000, 1.000000, -4.123340
1.540000, 1.000000, -5.890486
1.550000, 1.000000, -7.264933
1.560000, 1.000000, -8.443030
1.570000, 1.000000, -9.032079
1.580000, 1.000000, -9.621128
1.590000, 1.000000, -10.210176
1.600000, 1.000000, -10.799225
1.610000, 0.776089, -10.799225
1.620000, 0.619706, -10.406526
1.630000, 0.495573, -10.013827
1.640000, 0.450785, -9.424778
1.650000, 0.463706, -8.835729
1.660000, 0.490635, -8.443030
1.670000, 0.548115, -8.050331
1.680000, 0.632752, -7.657632
1.690000, 0.704239, -7.461283
1.700000, 0.750695, -7.461283
1.710000, 0.751752, -7.657632
1.720000, 0.698923, -8.050331
1.730000, 0.701249, -8.050331
1.740000, 0.738790, -7.853982
1.750000, 0.746208, -7.853982
1.760000, 0.715015, -8.050331
1.770000, 0.673639, -8.246681
1.780000, 0.660689, -8.246681
1.790000, 0.686349, -8.050331
1.800000, 0.728981, -7.853982
1.810000, 0.699487, -8.050331
1.820000, 0.696720, -8.050331
1.830000, 0.692257, -8.050331
1.840000, 0.694582, -8.050331
1.850000, 0.703697, -8.050331
1.860000, 0.706023, -8.050331
1.870000, 0.699862, -8.050331
1.880000, 0.693701, -8.050331
1.890000, 0.696027, -8.050331
1.900000, 0.703444, -8.050331
1.910000, 0.704073, -8.050331
1.920000, 0.696214, -8.050331
1.930000, 0.691751, -8.050331
1.940000, 0.695774, -8.050331
1.950000, 0.704889, -8.050331
1.960000, 0.703820, -8.050331
1.970000, 0.695962, -8.050331
1.980000, 0.691498, -8.050331
1.990000, 0.730736, -7.853982
2.000000, 0.704636, -8.050331
2.010000, 1.000000, -5.105088
2.020000, 1.000000, -0.589049
2.030000, 1.000000, 2.552544
2.040000, 1.000000, 4.712389
2.050000, 1.000000, 6.675884
2.060000, 1.000000, 7.853982
2.070000, 1.000000, 8.835729
2.080000, 1.000000, 9.621128
2.090000, 1.000000, 10.406526
2.100000, 1.000000, 10.995574
2.110000, 1.000000, 11.388273
2.120000, 1.000000, 11.780972
2.130000, 1.000000, 11.977322
2.140000, 1.000000, 12.370021
2.150000, 1.000000, 12.566371
2.160000, 1.000000, 12.762720
2.170000, 1.000000, 12.959070
2.180000, 0.981790, 12.959070
2.190000, 0.688872, 12.959070
2.200000, 0.528757, 12.370021
2.210000, 0.456474, 11.584623
2.220000, 0.448689, 10.799225
2.230000, 0.428182, 10.406526
2.240000, 0.529026, 9.621128
2.250000, 0.606964, 9.228428
2.260000, 0.717151, 8.835729
2.270000, 0.735272, 9.032079
2.280000, 0.785212, 9.032079
2.290000, 0.789754, 9.228428
2.300000, 0.814235, 9.228428
2.310000, 0.753010, 9.621128
2.320000, 0.787247, 9.424778
2.330000, 0.787965, 9.424778
2.340000, 0.755166, 9.621128
2.350000, 0.750793, 9.621128
2.360000, 0.748117, 9.621128
2.370000, 0.782353, 9.424778
2.380000, 0.751251, 9.621128
2.390000, 0.783790, 9.424778
2.400000, 0.745899, 9.621128
2.410000, 0.746617, 9.621128
2.420000, 0.784249, 9.424778
2.430000, 0.749752, 9.621128
2.440000, 0.747076, 9.621128
2.450000, 0.747795, 9.621128
2.460000, 0.785426, 9.424778
2.470000, 0.749232, 9.621128
2.480000, 0.746556, 9.621128
2.490000, 0.747274, 9.621128
2.500000, 0.784905, 9.424778
2.510000, 1.000000, 6.086836
2.520000, 1.000000, 1.570796
2.530000, 0.765234, -1.963495
2.540000, 0.462650, -3.337942
2.550000, 0.352257, -3.337942
2.560000, 0.283868, -3.141593
2.570000, 0.269366, -2.748894
2.580000, 0.250199, -2.552544
2.590000, 0.259888, -2.356194
2.600000, 0.293339, -2.159845
2.610000, 0.338671, -1.963495
2.620000, 0.357274, -1.963495
2.630000, 0.374181, -1.963495
2.640000, 0.387692, -1.963495
2.650000, 0.360897, -2.159845
2.660000, 0.364224, -2.159845
2.670000, 0.364157, -2.159845
2.680000, 0.358998, -2.159845
2.690000, 0.316927, -2.356194
2.700000, 0.308373, -2.356194
2.710000, 0.299820, -2.356194
2.720000, 0.291266, -2.356194
2.730000, 0.282712, -2.356194
2.740000, 0.311071, -2.159845
2.750000, 0.309307, -2.159845
2.760000, 0.310937, -2.159845
2.770000, 0.351177, -1.963495
2.780000, 0.322685, -2.159845
2.790000, 0.329407, -2.159845
2.800000, 0.369647, -1.963495
2.810000, 0.342852, -2.159845
2.820000, 0.384789, -1.963495
2.830000, 0.389814, -1.963495
2.840000, 0.354532, -2.159845
2.850000, 0.352767, -2.159845
2.860000, 0.349306, -2.159845
2.870000, 0.345844, -2.159845
2.880000, 0.338988, -2.159845
2.890000, 0.332132, -2.159845
2.900000, 0.323578, -2.159845
2.910000, 0.316722, -2.159845
2.920000, 0.309866, -2.159845
2.930000, 0.306404, -2.159845
2.940000, 0.341552, -1.963495
2.950000, 0.346577, -1.963495
2.960000, 0.318084, -2.159845
2.970000, 0.360022, -1.963495
2.980000, 0.366744, -1.963495
2.990000, 0.373466, -1.963495
3.000000, 0.346671, -2.159845
3.010000, 1.000000, -3.534292
3.020000, 1.000000, -5.497787
3.030000, 1.000000, -6.872234
3.040000, 0.767947, -8.050331
3.050000, 0.635923, -8.246681
3.060000, 0.609545, -7.853982
3.070000, 0.578503, -7.657632
3.080000, 0.572921, -7.461283
3.090000, 0.580918, -7.264933
3.100000, 0.597401, -7.068583
3.110000, 0.590551, -7.068583
3.120000, 0.664314, -6.675884
3.130000, 0.677832, -6.675884
3.140000, 0.652739, -6.872234
3.150000, 0.617463, -7.068583
3.160000, 0.610612, -7.068583
3.170000, 0.642371, -6.872234
3.180000, 0.649099, -6.872234
3.190000, 0.657525, -6.872234
3.200000, 0.625643, -7.068583
3.210000, 0.583577, -7.264933
3.220000, 0.643762, -6.872234
3.230000, 0.605091, -7.068583
3.240000, 0.645337, -6.872234
3.250000, 0.616850, -7.068583
3.260000, 0.650307, -6.872234
3.270000, 0.608241, -7.068583
3.280000, 0.604785, -7.068583
3.290000, 0.643333, -6.872234
3.300000, 0.653456, -6.872234
3.310000, 0.656789, -6.872234
3.320000, 0.616421, -7.068583
3.330000, 0.606176, -7.068583
3.340000, 0.604417, -7.068583
3.350000, 0.644663, -6.872234
3.360000, 0.653088, -6.872234
3.370000, 0.619509, -7.068583
3.380000, 0.612659, -7.068583
3.390000, 0.639326, -6.872234
3.400000, 0.605747, -7.068583
3.410000, 0.682905, -6.675884
3.420000, 0.654418, -6.872234
3.430000, 0.617444, -7.068583
3.440000, 0.608896, -7.068583
3.450000, 0.638958, -6.872234
3.460000, 0.642292, -6.872234
3.470000, 0.652414, -6.872234
3.480000, 0.655748, -6.872234
3.490000, 0.615379, -7.068583
3.500000, 0.608529, -7.068583
3.510000, 0.985617, -7.657632
3.520000, 0.884716, -8.639380
3.530000, 0.863571, -8.835729
3.540000, 0.739748, -9.424778
3.550000, 0.743206, -9.228428
3.560000, 0.756849, -9.032079
3.570000, 0.748854, -9.032079
3.580000, 0.739163, -9.032079
3.590000, 0.726077, -9.032079
3.600000, 0.756692, -8.835729
3.610000, 0.763974, -8.835729
3.620000, 0.732646, -9.032079
3.630000, 0.726349, -9.032079
3.640000, 0.756964, -8.835729
3.650000, 0.762549, -8.835729
3.660000, 0.734615, -9.032079
3.670000, 0.733410, -9.032079
3.680000, 0.725416, -9.032079
3.690000, 0.725908, -9.032079
3.700000, 0.768405, -8.835729
3.710000, 0.733682, -9.032079
3.720000, 0.725688, -9.032079
3.730000, 0.722786, -9.032079
3.740000, 0.798801, -8.639380
3.750000, 0.735652, -9.032079
3.760000, 0.729355, -9.032079
3.770000, 0.758273, -8.835729
3.780000, 0.760463, -8.835729
3.790000, 0.767745, -8.835729
3.800000, 0.731325, -9.032079
3.810000, 0.723330, -9.032079
3.820000, 0.722125, -9.032079
3.830000, 0.764622, -8.835729
3.840000, 0.733294, -9.032079
3.850000, 0.726997, -9.032079
3.860000, 0.757613, -8.835729
3.870000, 0.763197, -8.835729
3.880000, 0.735264, -9.032079
3.890000, 0.732361, -9.032079
3.900000, 0.724367, -9.032079
3.910000, 0.758377, -8.835729
3.920000, 0.765659, -8.835729
3.930000, 0.732633, -9.032079
3.940000, 0.724639, -9.032079
3.950000, 0.755255, -8.835729
3.960000, 0.762536, -8.835729
3.970000, 0.732906, -9.032079
3.980000, 0.726609, -9.032079
3.990000, 0.755527, -8.835729
4.000000, 0.759414, -8.835729
4.010000, 1.000000, -5.497787
4.020000, 1.000000, -0.785398
4.030000, 1.000000, 2.356194
4.040000, 1.000000, 4.908739
4.050000, 1.000000, 6.479535
4.060000, 1.000000, 7.853982
4.070000, 1.000000, 9.032079
4.080000, 0.741170, 9.621128
4.090000, 0.443841, 9.621128
4.100000, 0.323016, 8.835729
4.110000, 0.261598, 8.050331
4.120000, 0.268072, 7.264933
4.130000, 0.260128, 6.872234
4.140000, 0.331529, 6.283185
4.150000, 0.443666, 5.694137
4.160000, 0.487499, 5.694137
4.170000, 0.580125, 5.497787
4.180000, 0.598926, 5.694137
4.190000, 0.597360, 5.890486
4.200000, 0.578820, 6.086836
4.210000, 0.550096, 6.283185
4.220000, 0.588408, 6.086836
4.230000, 0.594900, 6.086836
4.240000, 0.566176, 6.283185
4.250000, 0.567575, 6.283185
4.260000, 0.560488, 6.283185
4.270000, 0.553401, 6.283185
4.280000, 0.549709, 6.283185
4.290000, 0.552805, 6.283185
4.300000, 0.592815, 6.086836
4.310000, 0.597609, 6.086836
4.320000, 0.560398, 6.283185
4.330000, 0.555009, 6.283185
4.340000, 0.583137, 6.086836
4.350000, 0.584536, 6.086836
4.360000, 0.555812, 6.283185
4.370000, 0.594124, 6.086836
4.380000, 0.593827, 6.086836
4.390000, 0.553222, 6.283185
4.400000, 0.547832, 6.283185
4.410000, 0.581052, 6.086836
4.420000, 0.587543, 6.086836
4.430000, 0.558820, 6.283185
4.440000, 0.561916, 6.283185
4.450000, 0.556527, 6.283185
4.460000, 0.584655, 6.086836
4.470000, 0.580962, 6.086836
4.480000, 0.585756, 6.086836
4.490000, 0.592248, 6.086836
4.500000, 0.597042, 6.086836
4.510000, 1.000000, 3.141593
4.520000, 1.000000, -0.981748
4.530000, 1.000000, -3.534292
4.540000, 1.000000, -5.497787
4.550000, 1.000000, -7.068583
4.560000, 1.000000, -8.050331
4.570000, 1.000000, -8.639380
4.580000, 1.000000, -9.424778
4.590000, 1.000000, -10.210176
4.600000, 1.000000, -10.602875
4.610000, 1.000000, -10.995574
4.620000, 1.000000, -11.191924
4.630000, 1.000000, -11.388273
4.640000, 1.000000, -11.780972
4.650000, 1.000000, -11.977322
4.660000, 1.000000, -11.977322
4.670000, 1.000000, -12.173672
4.680000, 1.000000, -12.173672
4.690000, 1.000000, -12.566371
4.700000, 1.000000, -12.566371
4.710000, 1.000000, -12.566371
4.720000, 1.000000, -12.566371
4.730000, 1.000000, -12.762720
4.740000, 1.000000, -12.566371
4.750000, 1.000000, -12.762720
4.760000, 1.000000, -12.762720
4.770000, 1.000000, -12.566371
4.780000, 1.000000, -12.762720
4.790000, 1.000000, -12.959070
4.800000, 1.000000, -12.762720
4.810000, 1.000000, -12.959070
4.820000, 1.000000, -12.959070
4.830000, 1.000000, -12.959070
4.840000, 1.000000, -12.959070
4.850000, 1.000000, -12.959070
4.860000, 1.000000, -12.959070
4.870000, 1.000000, -12.959070
4.880000, 1.000000, -13.155419
4.890000, 1.000000, -12.762720
4.900000, 1.000000, -12.959070
4.910000, 0.914813, -12.959070
4.920000, 0.847801, -12.566371
4.930000, 0.779520, -12.370021
4.940000, 0.768520, -11.977322
4.950000, 0.791466, -11.584623
4.960000, 0.848358, -11.191924
4.970000, 0.846702, -11.191924
4.980000, 0.885352, -10.995574
4.990000, 0.902366, -10.995574
5.000000, 0.917683, -10.995574
